우편번호,주소,도로거리(km),최단거리(km),최장거리(km)
24359,강원특별자치도 춘천시 공지로 452,136.32,105.32,321.83
24245,강원특별자치도 춘천시 영서로2452번길 17,137.63,105.32,321.83
24360,강원특별자치도 춘천시 방송길36번길 53,136.1,105.32,321.83
24242,강원특별자치도 춘천시 공지로 676,139.79,105.32,321.83
24241,강원특별자치도 춘천시 당간지주길74번길 9,139.8,105.32,321.83
24276,강원특별자치도 춘천시 가연길5번길 41,137.56,105.32,321.83
24243,강원특별자치도 춘천시 공지로 510,137.66,105.32,321.83
24428,강원특별자치도 춘천시 옛경춘로 880,136.94,105.32,321.83
24239,강원특별자치도 춘천시 영서로 2663,140.19,105.32,321.83
24361,강원특별자치도 춘천시 근화길15번길 26,136.02,105.32,321.83
24274,강원특별자치도 춘천시 중앙로68번길 15,136.83,105.32,321.83
24273,강원특별자치도 춘천시 중앙로68번길 8,136.76,105.32,321.83
24272,강원특별자치도 춘천시 소양고개길 48,137.17,105.32,321.83
24468,강원특별자치도 춘천시 박암관천길 37,116.52,105.32,321.83
24469,강원특별자치도 춘천시 한덕발산길 91,114.36,105.32,321.83
24465,강원특별자치도 춘천시 말골길 299,122.89,105.32,321.83
24464,강원특별자치도 춘천시 북한강변길 690,124.29,105.32,321.83
24466,강원특별자치도 춘천시 구은동길 79,123.49,105.32,321.83
24409,강원특별자치도 춘천시 종자리로 29,120.03,105.32,321.83
24467,강원특별자치도 춘천시 산수길 236,128.26,105.32,321.83
24399,강원특별자치도 춘천시 금촌로 179,141.22,105.32,321.83
24398,강원특별자치도 춘천시 거두단지1길 52,141.44,105.32,321.83
24402,강원특별자치도 춘천시 춘천순환로 136,140.87,105.32,321.83
24400,강원특별자치도 춘천시 세실로 62,141.83,105.32,321.83
24401,강원특별자치도 춘천시 외솔길19번길 80,141.2,105.32,321.83
24405,강원특별자치도 춘천시 거두택지길14번길 18,139.95,105.32,321.83
24404,강원특별자치도 춘천시 공지로 70,140.21,105.32,321.83
24406,강원특별자치도 춘천시 춘천순환로94번길 49,140.06,105.32,321.83
24403,강원특별자치도 춘천시 춘천순환로94번길 12,140.32,105.32,321.83
24407,강원특별자치도 춘천시 동내로 168,139.41,105.32,321.83
24408,강원특별자치도 춘천시 대룡산길 145,134.24,105.32,321.83
24473,강원특별자치도 춘천시 학곡지구길 71,133.06,105.32,321.83
24212,강원특별자치도 춘천시 가락재로 164,146.25,105.32,321.83
24211,강원특별자치도 춘천시 가락재로 45,145.99,105.32,321.83
24213,강원특별자치도 춘천시 춘천순환로 496,143.7,105.32,321.83
24217,강원특별자치도 춘천시 만천로 67,143.76,105.32,321.83
24215,강원특별자치도 춘천시 도일길 6,143.74,105.32,321.83
24218,강원특별자치도 춘천시 목골길 67,142.7,105.32,321.83
24214,강원특별자치도 춘천시 만천양지길 47,143.94,105.32,321.83
24216,강원특별자치도 춘천시 만천로143번길 46,143.57,105.32,321.83
24315,강원특별자치도 춘천시 서부대성로 446,143.26,105.32,321.83
24210,강원특별자치도 춘천시 소양강로 238,146.73,105.32,321.83
24233,강원특별자치도 춘천시 춘천로 439,144.99,105.32,321.83
24209,강원특별자치도 춘천시 소양강로 104,145.34,105.32,321.83
24232,강원특별자치도 춘천시 공단로70번길 20,145.7,105.32,321.83
24296,강원특별자치도 춘천시 춘천로 438,145.2,105.32,321.83
24410,강원특별자치도 춘천시 봉명길 95,126.43,105.32,321.83
24265,강원특별자치도 춘천시 봉의산길 23,137.61,105.32,321.83
24269,강원특별자치도 춘천시 서부대성로43번길 21,137.5,105.32,321.83
24249,강원특별자치도 춘천시 모수물길22번길 13,137.77,105.32,321.83
24266,강원특별자치도 춘천시 중앙로 1,137.56,105.32,321.83
24208,강원특별자치도 춘천시 내평길 366,176.3,105.32,321.83
24470,강원특별자치도 춘천시 더운샘길 61,173.75,105.32,321.83
24471,강원특별자치도 춘천시 물로길 527,172.79,105.32,321.83
24219,강원특별자치도 춘천시 우두로 27,149.39,105.32,321.83
24226,강원특별자치도 춘천시 영서로 2820,141.31,105.32,321.83
24235,강원특별자치도 춘천시 고산배터길 30,141.68,105.32,321.83
24221,강원특별자치도 춘천시 마장길 75,148.43,105.32,321.83
24207,강원특별자치도 춘천시 옥산포길 17,143.6,105.32,321.83
24222,강원특별자치도 춘천시 사우벌길 13,148.53,105.32,321.83
24224,강원특별자치도 춘천시 영서로 2900,141.97,105.32,321.83
24223,강원특별자치도 춘천시 사우로 27,148.72,105.32,321.83
24201,강원특별자치도 춘천시 가일길 290,167.05,105.32,321.83
24200,강원특별자치도 춘천시 토둔1길 56,172.79,105.32,321.83
24431,강원특별자치도 춘천시 옛경춘로 698,135.13,105.32,321.83
24472,강원특별자치도 춘천시 스포츠타운길 458,136.35,105.32,321.83
24461,강원특별자치도 춘천시 박사로 948,141.99,105.32,321.83
24460,강원특별자치도 춘천시 수정길 105,144.92,105.32,321.83
24463,강원특별자치도 춘천시 샛말길 293,127.57,105.32,321.83
24462,강원특별자치도 춘천시 덕두원길 161,136.84,105.32,321.83
24327,강원특별자치도 춘천시 외솔길 25,140.59,105.32,321.83
24391,강원특별자치도 춘천시 후석로 22,135.5,105.32,321.83
24325,강원특별자치도 춘천시 우석로 70,142.04,105.32,321.83
24319,강원특별자치도 춘천시 우석로101번길 20,142.25,105.32,321.83
24397,강원특별자치도 춘천시 공지로 43,139.86,105.32,321.83
24416,강원특별자치도 춘천시 영서로 1925,139.34,105.32,321.83
24321,강원특별자치도 춘천시 후석로186번길 25,144.39,105.32,321.83
24389,강원특별자치도 춘천시 석사길 10,140.89,105.32,321.83
24396,강원특별자치도 춘천시 공지로 69,140.42,105.32,321.83
24395,강원특별자치도 춘천시 춘천순환로 42,140.43,105.32,321.83
24317,강원특별자치도 춘천시 우석로101번길 83,144.11,105.32,321.83
24381,강원특별자치도 춘천시 효석로67번길 25,141.56,105.32,321.83
24318,강원특별자치도 춘천시 우석로101번길 86,144.13,105.32,321.83
24387,강원특별자치도 춘천시 후석로 48,141.32,105.32,321.83
24326,강원특별자치도 춘천시 우석로 39,142.85,105.32,321.83
24413,강원특별자치도 춘천시 지석로 47,135.32,105.32,321.83
24417,강원특별자치도 춘천시 안마산로 290,140.68,105.32,321.83
24320,강원특별자치도 춘천시 우석로101번길 17,144.41,105.32,321.83
24322,강원특별자치도 춘천시 후석로186번길 9,144.59,105.32,321.83
24316,강원특별자치도 춘천시 서부대성로 332,144.21,105.32,321.83
24328,강원특별자치도 춘천시 공지로 126,140.88,105.32,321.83
24392,강원특별자치도 춘천시 퇴계로 220,135.62,105.32,321.83
24393,강원특별자치도 춘천시 퇴계로 244,140.7,105.32,321.83
24415,강원특별자치도 춘천시 지석로 97,140.29,105.32,321.83
24414,강원특별자치도 춘천시 지석로 67,140.74,105.32,321.83
24390,강원특별자치도 춘천시 퇴계로 235,140.72,105.32,321.83
24394,강원특별자치도 춘천시 새롬공원길9번길 5,140.34,105.32,321.83
24324,강원특별자치도 춘천시 우석로63번길 6,142.66,105.32,321.83
24382,강원특별자치도 춘천시 후석로45번길 23,141.46,105.32,321.83
24384,강원특별자치도 춘천시 후석로45번길 24,141.49,105.32,321.83
24383,강원특별자치도 춘천시 후석로45번길 36,141.6,105.32,321.83
24385,강원특별자치도 춘천시 효석로89번길 12,141.42,105.32,321.83
24323,강원특별자치도 춘천시 애막골길7번길 5,142.03,105.32,321.83
24388,강원특별자치도 춘천시 후석로46번길 28,140.87,105.32,321.83
24345,강원특별자치도 춘천시 후석로 81,141.28,105.32,321.83
24378,강원특별자치도 춘천시 퇴계로 188,141.42,105.32,321.83
24386,강원특별자치도 춘천시 퇴계로 187,135.49,105.32,321.83
24248,강원특별자치도 춘천시 소양정길 31,140.56,105.32,321.83
24247,강원특별자치도 춘천시 소양로 206,138.32,105.32,321.83
24267,강원특별자치도 춘천시 모수물길 60,138.1,105.32,321.83
24268,강원특별자치도 춘천시 소양로 170,137.9,105.32,321.83
24271,강원특별자치도 춘천시 소양고개길 23,137.86,105.32,321.83
24411,강원특별자치도 춘천시 의암길 13,132.74,105.32,321.83
24412,강원특별자치도 춘천시 정족2길 88,134.51,105.32,321.83
24203,강원특별자치도 춘천시 맥국길 602,154.8,105.32,321.83
24202,강원특별자치도 춘천시 영서로 3659,162.51,105.32,321.83
24206,강원특별자치도 춘천시 신샘밭로 363,151.59,105.32,321.83
24205,강원특별자치도 춘천시 문정3길 22,151.28,105.32,321.83
24204,강원특별자치도 춘천시 맥국길 79,155.05,105.32,321.83
24357,강원특별자치도 춘천시 망대길 43,136.08,105.32,321.83
24358,강원특별자치도 춘천시 망대길 38,136.13,105.32,321.83
24355,강원특별자치도 춘천시 중앙로67번길 57,136.44,105.32,321.83
24362,강원특별자치도 춘천시 방송길 41,135.85,105.32,321.83
24356,강원특별자치도 춘천시 춘천로81번길 16,135.78,105.32,321.83
24346,강원특별자치도 춘천시 중앙로27번길 5,137.2,105.32,321.83
24252,강원특별자치도 춘천시 한림대학길 1,138.62,105.32,321.83
24347,강원특별자치도 춘천시 시청길 11,137.17,105.32,321.83
24363,강원특별자치도 춘천시 방송길 109,135.08,105.32,321.83
24436,강원특별자치도 춘천시 충혼길24번길 11,134.83,105.32,321.83
24437,강원특별자치도 춘천시 충혼길44번길 17,134.57,105.32,321.83
24438,강원특별자치도 춘천시 충혼길52번길 11,134.55,105.32,321.83
24364,강원특별자치도 춘천시 영서로 2352,135.52,105.32,321.83
24455,강원특별자치도 춘천시 안마산로 34,134.4,105.32,321.83
24435,강원특별자치도 춘천시 경춘로 2341,134.64,105.32,321.83
24433,강원특별자치도 춘천시 영서로 2329,135.67,105.32,321.83
24429,강원특별자치도 춘천시 스포츠타운길 529,135.65,105.32,321.83
24430,강원특별자치도 춘천시 스포츠타운길 501,135.29,105.32,321.83
24434,강원특별자치도 춘천시 영서로 2317,135.25,105.32,321.83
24439,강원특별자치도 춘천시 충혼길 55,134.93,105.32,321.83
24440,강원특별자치도 춘천시 충혼길 33,134.65,105.32,321.83
24270,강원특별자치도 춘천시 서부대성로43번길 14,137.42,105.32,321.83
24220,강원특별자치도 춘천시 충열로 264,148.59,105.32,321.83
24230,강원특별자치도 춘천시 충열로 30,140.8,105.32,321.83
24227,강원특별자치도 춘천시 우두강둑길 138,147.94,105.32,321.83
24229,강원특별자치도 춘천시 새청말길 51,148.36,105.32,321.83
24225,강원특별자치도 춘천시 충열로 29,141.23,105.32,321.83
24228,강원특별자치도 춘천시 충열로 80,148.47,105.32,321.83
24236,강원특별자치도 춘천시 영서로 2793,140.89,105.32,321.83
24231,강원특별자치도 춘천시 충열로20번길 8,140.71,105.32,321.83
24237,강원특별자치도 춘천시 영서로 2763,140.81,105.32,321.83
24350,강원특별자치도 춘천시 서부대성로 136,136.85,105.32,321.83
24260,강원특별자치도 춘천시 서부대성로 133,136.91,105.32,321.83
24349,강원특별자치도 춘천시 서부대성로 108,137.16,105.32,321.83
24335,강원특별자치도 춘천시 운천길 28,136.45,105.32,321.83
24351,강원특별자치도 춘천시 운교길6번길 17,136.83,105.32,321.83
24329,강원특별자치도 춘천시 춘천로170번길 10,136.55,105.32,321.83
24352,강원특별자치도 춘천시 금강로 101,136.57,105.32,321.83
24353,강원특별자치도 춘천시 금강로 82,137.1,105.32,321.83
24348,강원특별자치도 춘천시 서부대성로88번길 6,137.5,105.32,321.83
24354,강원특별자치도 춘천시 명동길 27,136.64,105.32,321.83
24240,강원특별자치도 춘천시 상중도길 77,142.36,105.32,321.83
24456,강원특별자치도 춘천시 칠전동2길 6,132.34,105.32,321.83
24459,강원특별자치도 춘천시 옛경춘로 468,135.67,105.32,321.83
24458,강원특별자치도 춘천시 옛경춘로 492,132.79,105.32,321.83
24457,강원특별자치도 춘천시 칠전서길 11,132.97,105.32,321.83
24377,강원특별자치도 춘천시 퇴계로 118,135.99,105.32,321.83
24453,강원특별자치도 춘천시 행촌로 14,134.73,105.32,321.83
24441,강원특별자치도 춘천시 춘주로 131,134.8,105.32,321.83
24420,강원특별자치도 춘천시 퇴계농공로 36,140.53,105.32,321.83
24422,강원특별자치도 춘천시 김유정로 1866,134.67,105.32,321.83
24451,강원특별자치도 춘천시 춘주로147번길 16,135.22,105.32,321.83
24379,강원특별자치도 춘천시 퇴계로145번길 4,135.38,105.32,321.83
24426,강원특별자치도 춘천시 승지골길16번길 16,135.81,105.32,321.83
24418,강원특별자치도 춘천시 승지골길16번길 48,140.68,105.32,321.83
24425,강원특별자치도 춘천시 안마산로 246,135.47,105.32,321.83
24424,강원특별자치도 춘천시 안마산로 214,134.79,105.32,321.83
24449,강원특별자치도 춘천시 춘주로 176,135.89,105.32,321.83
24375,강원특별자치도 춘천시 남춘천새길 11,136.25,105.32,321.83
24369,강원특별자치도 춘천시 남춘로5번길 17,135.79,105.32,321.83
24454,강원특별자치도 춘천시 행촌로 11,134.66,105.32,321.83
24421,강원특별자치도 춘천시 안마산로 217,134.93,105.32,321.83
24452,강원특별자치도 춘천시 춘주로 150,134.96,105.32,321.83
24423,강원특별자치도 춘천시 김유정로 1840,134.56,105.32,321.83
24446,강원특별자치도 춘천시 국사봉길 7,135.62,105.32,321.83
24367,강원특별자치도 춘천시 우묵길78번길 25,135.65,105.32,321.83
24432,강원특별자치도 춘천시 영서로2141번길 33,134.93,105.32,321.83
24427,강원특별자치도 춘천시 안마산로 262,135.35,105.32,321.83
24442,강원특별자치도 춘천시 춘주로 145,134.98,105.32,321.83
24448,강원특별자치도 춘천시 영서로2151번길 16,136.16,105.32,321.83
24447,강원특별자치도 춘천시 영서로 2169,135.54,105.32,321.83
24370,강원특별자치도 춘천시 퇴계로 79,135.76,105.32,321.83
24445,강원특별자치도 춘천시 영서로 2195,135.37,105.32,321.83
24376,강원특별자치도 춘천시 남춘로 20,135.83,105.32,321.83
24450,강원특별자치도 춘천시 춘주로 174,135.28,105.32,321.83
24368,강원특별자치도 춘천시 영서로 2260,135.63,105.32,321.83
24419,강원특별자치도 춘천시 승지골길16번길 47,140.57,105.32,321.83
24380,강원특별자치도 춘천시 퇴계로 129,136.29,105.32,321.83
24443,강원특별자치도 춘천시 춘주로201번길 16,135.21,105.32,321.83
24331,강원특별자치도 춘천시 서부대성로 168,136.86,105.32,321.83
24342,강원특별자치도 춘천시 청운길 41,136.33,105.32,321.83
24338,강원특별자치도 춘천시 공지로 300,136.45,105.32,321.83
24336,강원특별자치도 춘천시 효자상길5번길 11,135.91,105.32,321.83
24373,강원특별자치도 춘천시 남춘로 54,136.14,105.32,321.83
24293,강원특별자치도 춘천시 춘천로 198,137,105.32,321.83
24333,강원특별자치도 춘천시 둥지길 50,142.76,105.32,321.83
24372,강원특별자치도 춘천시 공지로 305,136.22,105.32,321.83
24295,강원특별자치도 춘천시 두하길 8,137.21,105.32,321.83
24366,강원특별자치도 춘천시 춘천로64번길 31,136.36,105.32,321.83
24334,강원특별자치도 춘천시 효자로124번길 14,136.8,105.32,321.83
24343,강원특별자치도 춘천시 공지로218번길 6,141.58,105.32,321.83
24340,강원특별자치도 춘천시 백령로75번길 7,142.41,105.32,321.83
24341,강원특별자치도 춘천시 강원대학길 1,142.56,105.32,321.83
24289,강원특별자치도 춘천시 백령로 156,137.85,105.32,321.83
24365,강원특별자치도 춘천시 공지로 361,135.7,105.32,321.83
24371,강원특별자치도 춘천시 공지로317번길 11,136.28,105.32,321.83
24290,강원특별자치도 춘천시 성심로 77,137.45,105.32,321.83
24339,강원특별자치도 춘천시 효자로92번길 5,136.41,105.32,321.83
24294,강원특별자치도 춘천시 서부대성로 179,137.2,105.32,321.83
24287,강원특별자치도 춘천시 서부대성로 255,144.88,105.32,321.83
24344,강원특별자치도 춘천시 공지로 234,141.99,105.32,321.83
24374,강원특별자치도 춘천시 남춘천새길41번길 12,136.38,105.32,321.83
24257,강원특별자치도 춘천시 춘천로 249,137.48,105.32,321.83
24337,강원특별자치도 춘천시 효명길 8,135.66,105.32,321.83
24332,강원특별자치도 춘천시 백령로107번길 7,142.91,105.32,321.83
24292,강원특별자치도 춘천시 춘천로296번길 60,137.46,105.32,321.83
24330,강원특별자치도 춘천시 효자로 150,136.85,105.32,321.83
24288,강원특별자치도 춘천시 서부대성로227번길 29,145.09,105.32,321.83
24304,강원특별자치도 춘천시 후석로 314,144.76,105.32,321.83
24291,강원특별자치도 춘천시 춘천로270번길 29,137.76,105.32,321.83
24280,강원특별자치도 춘천시 백령로 178,145.23,105.32,321.83
24297,강원특별자치도 춘천시 만천로195번길 42,144.7,105.32,321.83
24277,강원특별자치도 춘천시 춘천로310번길 22,138.07,105.32,321.83
24234,강원특별자치도 춘천시 춘천로 355,144.95,105.32,321.83
24255,강원특별자치도 춘천시 후석로379번길 53,138.02,105.32,321.83
24278,강원특별자치도 춘천시 백령로 223,144.69,105.32,321.83
24284,강원특별자치도 춘천시 후석로 245,144.73,105.32,321.83
24302,강원특별자치도 춘천시 보안길 54,144.71,105.32,321.83
24298,강원특별자치도 춘천시 만천로195번길 43,144.7,105.32,321.83
24251,강원특별자치도 춘천시 후석로441번길 29,145.69,105.32,321.83
24256,강원특별자치도 춘천시 성심로47번길 56,137.82,105.32,321.83
24299,강원특별자치도 춘천시 후석로 334,144.75,105.32,321.83
24254,강원특별자치도 춘천시 삭주로128번길 8,145.46,105.32,321.83
24312,강원특별자치도 춘천시 복골길 14,144.78,105.32,321.83
24301,강원특별자치도 춘천시 세실로 272,144.51,105.32,321.83
24308,강원특별자치도 춘천시 서부대성로 409,143.35,105.32,321.83
24282,강원특별자치도 춘천시 부안길 18,144.63,105.32,321.83
24300,강원특별자치도 춘천시 후석로344번길 28,144.97,105.32,321.83
24307,강원특별자치도 춘천시 세실로192번길 12,144.27,105.32,321.83
24283,강원특별자치도 춘천시 부평길 20,144.58,105.32,321.83
24279,강원특별자치도 춘천시 춘천로270번길 33,137.8,105.32,321.83
24313,강원특별자치도 춘천시 후석로 232,144.41,105.32,321.83
24281,강원특별자치도 춘천시 후만로 31,144.77,105.32,321.83
24285,강원특별자치도 춘천시 부평길 11,144.76,105.32,321.83
24311,강원특별자치도 춘천시 후석로228번길 16,144.26,105.32,321.83
24305,강원특별자치도 춘천시 대양당길 4,144.28,105.32,321.83
24306,강원특별자치도 춘천시 후만로98번길 9,144.27,105.32,321.83
24310,강원특별자치도 춘천시 세실로 187,144.13,105.32,321.83
24286,강원특별자치도 춘천시 후만로24번길 45,144.42,105.32,321.83
24309,강원특별자치도 춘천시 후석로228번길 47,143.98,105.32,321.83
24303,강원특별자치도 춘천시 보안길 36,144.39,105.32,321.83
24250,강원특별자치도 춘천시 후석로 459,145.98,105.32,321.83
24314,강원특별자치도 춘천시 서부대성로 327,144.4,105.32,321.83
26053,강원특별자치도 태백시 금천1길 7,256.14,105.32,321.83
26049,강원특별자치도 태백시 태백로 2306,287.36,105.32,321.83
26048,강원특별자치도 태백시 방터골2길 14,275.77,105.32,321.83
26045,강원특별자치도 태백시 동태백로 340,277.41,105.32,321.83
26044,강원특별자치도 태백시 일광마을길 16,252.45,105.32,321.83
26030,강원특별자치도 태백시 동태백로 876,252.89,105.32,321.83
26028,강원특별자치도 태백시 연화산길 155,252.36,105.32,321.83
26001,강원특별자치도 태백시 백두대간로 1298,256.56,105.32,321.83
26000,강원특별자치도 태백시 백두대간로 1450,258.06,105.32,321.83
26043,강원특별자치도 태백시 소도길 40,245.38,105.32,321.83
26047,강원특별자치도 태백시 장성로 234,274.24,105.32,321.83
26050,강원특별자치도 태백시 계산11길 54,270.86,105.32,321.83
26052,강원특별자치도 태백시 장성로 34,271.06,105.32,321.83
26051,강원특별자치도 태백시 협심길 21,271.12,105.32,321.83
26002,강원특별자치도 태백시 적각길 261,251.56,105.32,321.83
26024,강원특별자치도 태백시 백두대간로 439,249.88,105.32,321.83
26046,강원특별자치도 태백시 동태백로 558,259.76,105.32,321.83
26029,강원특별자치도 태백시 강원남부로 470,250.61,105.32,321.83
26042,강원특별자치도 태백시 백단사길 13,253.44,105.32,321.83
26005,강원특별자치도 태백시 태백로 758,243.94,105.32,321.83
26004,강원특별자치도 태백시 한성3주택길 2,243.58,105.32,321.83
26003,강원특별자치도 태백시 태백로 283,254.57,105.32,321.83
26010,강원특별자치도 태백시 고원로 332,243.91,105.32,321.83
26021,강원특별자치도 태백시 황지로 72,246.92,105.32,321.83
26016,강원특별자치도 태백시 문예길 9,246.66,105.32,321.83
26027,강원특별자치도 태백시 풀미당골길 35,246.1,105.32,321.83
26031,강원특별자치도 태백시 번영로 277,246.75,105.32,321.83
26014,강원특별자치도 태백시 문화로2길 32,246.63,105.32,321.83
26008,강원특별자치도 태백시 연지로 6,245.71,105.32,321.83
26026,강원특별자치도 태백시 황지로 220,247.7,105.32,321.83
26011,강원특별자치도 태백시 황지북3길 23,245.58,105.32,321.83
26034,강원특별자치도 태백시 대학길 97,249.03,105.32,321.83
26041,강원특별자치도 태백시 태백산로 5110,249.76,105.32,321.83
26036,강원특별자치도 태백시 지지리골길 17,246.75,105.32,321.83
26035,강원특별자치도 태백시 서학1길 53,248.56,105.32,321.83
26019,강원특별자치도 태백시 태붐로 8,250.41,105.32,321.83
26023,강원특별자치도 태백시 태붐로 9,247.6,105.32,321.83
26018,강원특별자치도 태백시 문화로 6,246.83,105.32,321.83
26013,강원특별자치도 태백시 태백로 986,246.28,105.32,321.83
26006,강원특별자치도 태백시 황지로 245,244.68,105.32,321.83
26037,강원특별자치도 태백시 상장남길 27,249.14,105.32,321.83
26017,강원특별자치도 태백시 고원로 145,245.82,105.32,321.83
26040,강원특별자치도 태백시 태백로 1053,247.03,105.32,321.83
26039,강원특별자치도 태백시 상장로 105,247.91,105.32,321.83
26038,강원특별자치도 태백시 고원로 19,247.86,105.32,321.83
26015,강원특별자치도 태백시 번영로 342,246.18,105.32,321.83
26022,강원특별자치도 태백시 황지로 45,247.12,105.32,321.83
26007,강원특별자치도 태백시 먹거리길 36,247.78,105.32,321.83
26032,강원특별자치도 태백시 해지개길 13,247.43,105.32,321.83
26009,강원특별자치도 태백시 고원로 203,245.81,105.32,321.83
26033,강원특별자치도 태백시 청솔길 13,247.66,105.32,321.83
26012,강원특별자치도 태백시 시장남2길 17,245.91,105.32,321.83
26025,강원특별자치도 태백시 장수4길 16,244.78,105.32,321.83
26020,강원특별자치도 태백시 연립길 23,248.05,105.32,321.83
25339,강원특별자치도 평창군 비안길 66,192.81,105.32,321.83
25348,강원특별자치도 평창군 삼현동1길 14,199,105.32,321.83
25353,강원특별자치도 평창군 수하로 568,206.33,105.32,321.83
25352,강원특별자치도 평창군 올림픽로 395,202.69,105.32,321.83
25351,강원특별자치도 평창군 삼현동1길 204,198.65,105.32,321.83
25350,강원특별자치도 평창군 전나무길 45,189.19,105.32,321.83
25349,강원특별자치도 평창군 높은다리길 47,199.2,105.32,321.83
25340,강원특별자치도 평창군 춘두목길 40,196.76,105.32,321.83
25342,강원특별자치도 평창군 대관령마루길 7,197.34,105.32,321.83
25344,강원특별자치도 평창군 횡계1길 10,196.87,105.32,321.83
25343,강원특별자치도 평창군 송천길 30,197.26,105.32,321.83
25341,강원특별자치도 평창군 꽃밭양지길 48,196.82,105.32,321.83
25347,강원특별자치도 평창군 올림픽로 58,196.25,105.32,321.83
25345,강원특별자치도 평창군 해당화2길 1,196.42,105.32,321.83
25346,강원특별자치도 평창군 눈마을2길 13,197.01,105.32,321.83
25357,강원특별자치도 평창군 장미산길 67,175.34,105.32,321.83
25359,강원특별자치도 평창군 대화1길 11,176.88,105.32,321.83
25355,강원특별자치도 평창군 던짓골1길 189,178.79,105.32,321.83
25356,강원특별자치도 평창군 평창대로 1093,176.9,105.32,321.83
25360,강원특별자치도 평창군 하일동길 103,181.63,105.32,321.83
25358,강원특별자치도 평창군 청룡길 32,176.46,105.32,321.83
25362,강원특별자치도 평창군 선애길 98,171.46,105.32,321.83
25354,강원특별자치도 평창군 모릿재로 244,177.41,105.32,321.83
25361,강원특별자치도 평창군 평창대로 556,169.03,105.32,321.83
25363,강원특별자치도 평창군 중왕산길 46,171.59,105.32,321.83
25384,강원특별자치도 평창군 평창동강로 416,191.63,105.32,321.83
25383,강원특별자치도 평창군 아리랑길 13,191.4,105.32,321.83
25382,강원특별자치도 평창군 밤재로 219,185.75,105.32,321.83
25381,강원특별자치도 평창군 평안한치길 336,189.57,105.32,321.83
25380,강원특별자치도 평창군 옥수암길 73,188.23,105.32,321.83
25364,강원특별자치도 평창군 삼형제길 279,156.62,105.32,321.83
25365,강원특별자치도 평창군 평창대로 8,163.58,105.32,321.83
25366,강원특별자치도 평창군 여우재길 189,153.29,105.32,321.83
25301,강원특별자치도 평창군 보래령로 491,178.58,105.32,321.83
25309,강원특별자치도 평창군 길음동길 41,162.26,105.32,321.83
25307,강원특별자치도 평창군 태기로 228,165.98,105.32,321.83
25306,강원특별자치도 평창군 안흥동1길 25,164.57,105.32,321.83
25305,강원특별자치도 평창군 백운동길 173,167.04,105.32,321.83
25302,강원특별자치도 평창군 흥정계곡길 22,168.51,105.32,321.83
25304,강원특별자치도 평창군 기풍7길 3,174.01,105.32,321.83
25311,강원특별자치도 평창군 버들개1길 85,167.77,105.32,321.83
25308,강원특별자치도 평창군 진조길 57,163.09,105.32,321.83
25303,강원특별자치도 평창군 기풍8길 32,173.48,105.32,321.83
25310,강원특별자치도 평창군 금산동길 170,171.9,105.32,321.83
25300,강원특별자치도 평창군 흥정계곡길 190,170.18,105.32,321.83
25312,강원특별자치도 평창군 운두령로 759,182.47,105.32,321.83
25313,강원특별자치도 평창군 도사길 138,173.15,105.32,321.83
25316,강원특별자치도 평창군 금당계곡로 1957,170.93,105.32,321.83
25314,강원특별자치도 평창군 구룡소길 16,176.68,105.32,321.83
25315,강원특별자치도 평창군 갈정지길 6,168.58,105.32,321.83
25317,강원특별자치도 평창군 금당길 785,168.69,105.32,321.83
25322,강원특별자치도 평창군 경강로 4108,187.85,105.32,321.83
25318,강원특별자치도 평창군 오대산로 100,193,105.32,321.83
25335,강원특별자치도 평창군 거문길 13,193.76,105.32,321.83
25321,강원특별자치도 평창군 탑동길 26,189.4,105.32,321.83
25337,강원특별자치도 평창군 청심대길 11,192.92,105.32,321.83
25338,강원특별자치도 평창군 막동길 120,200.07,105.32,321.83
25336,강원특별자치도 평창군 신기봉산로 1181,199.57,105.32,321.83
25323,강원특별자치도 평창군 면의동길 277,184.49,105.32,321.83
25327,강원특별자치도 평창군 진벌2길 47,181.58,105.32,321.83
25331,강원특별자치도 평창군 송정택지1길 32,182.82,105.32,321.83
25330,강원특별자치도 평창군 땅골길 2,185.67,105.32,321.83
25328,강원특별자치도 평창군 약수동길 156,183.58,105.32,321.83
25320,강원특별자치도 평창군 방아다리로 1007,182.73,105.32,321.83
25319,강원특별자치도 평창군 탑동길 295,192.2,105.32,321.83
25325,강원특별자치도 평창군 진부새싹길 27,182.51,105.32,321.83
25333,강원특별자치도 평창군 석두로 15,185.8,105.32,321.83
25332,강원특별자치도 평창군 청송로 109,182.9,105.32,321.83
25326,강원특별자치도 평창군 궁궐목길 7,184.44,105.32,321.83
25324,강원특별자치도 평창군 청송로 5,182.72,105.32,321.83
25334,강원특별자치도 평창군 오대천로 1793,185.5,105.32,321.83
25329,강원특별자치도 평창군 호명길 200,185.56,105.32,321.83
25368,강원특별자치도 평창군 옥고개길 242,168.89,105.32,321.83
25370,강원특별자치도 평창군 고길천로 655,184.01,105.32,321.83
25371,강원특별자치도 평창군 고길천1길 70,177.55,105.32,321.83
25379,강원특별자치도 평창군 평창강로 454,171.03,105.32,321.83
25378,강원특별자치도 평창군 꽃기길 80,176.01,105.32,321.83
25373,강원특별자치도 평창군 평창강로 1098,176.6,105.32,321.83
25372,강원특별자치도 평창군 여만길 189,173.46,105.32,321.83
