index,우편번호,주소
14425,25645,강원특별자치도 강릉시 석화동굴길 244
14426,25646,강원특별자치도 강릉시 남양1길 8
14427,25700,강원특별자치도 동해시 동해대로 6218
14428,25701,강원특별자치도 동해시 석두골길 28
14429,25702,강원특별자치도 동해시 터일길 7
14430,25703,강원특별자치도 동해시 금단길 94
14431,25704,강원특별자치도 동해시 신계길 5
14432,25705,강원특별자치도 동해시 동해대로 6121
14433,25706,강원특별자치도 동해시 큰발한길 13
14434,25707,강원특별자치도 동해시 대진항길 27
14435,25708,강원특별자치도 동해시 일출로 385
14436,25709,강원특별자치도 동해시 도째비길 22
14437,25710,강원특별자치도 동해시 해맞이길 229
14438,25711,강원특별자치도 동해시 덕장1길 36
14439,25712,강원특별자치도 동해시 발한로 384
14440,25713,강원특별자치도 동해시 해안로 635
14441,25714,강원특별자치도 동해시 발한로 279
14442,25715,강원특별자치도 동해시 동문산길 2
14443,25716,강원특별자치도 동해시 산제골1길 35
14444,25717,강원특별자치도 동해시 일출로 83
14445,25718,강원특별자치도 동해시 일출로 92
14446,25719,강원특별자치도 동해시 발한로 218
14447,25720,강원특별자치도 동해시 시장안길 8
14448,25721,강원특별자치도 동해시 발한로 167
14449,25722,강원특별자치도 동해시 발한로 159
14450,25723,강원특별자치도 동해시 발한천길 53
14451,25724,강원특별자치도 동해시 발한로 105
14452,25725,강원특별자치도 동해시 발한로 146
14453,25726,강원특별자치도 동해시 향로3길 43
14454,25727,강원특별자치도 동해시 해안로 511
14455,25728,강원특별자치도 동해시 임항로 99
14456,25729,강원특별자치도 동해시 부두길 2
14457,25730,강원특별자치도 동해시 전망대길 4
14458,25731,강원특별자치도 동해시 발한로 82
14459,25732,강원특별자치도 동해시 수원지2길 3
14460,25733,강원특별자치도 동해시 가마골길 20
14461,25734,강원특별자치도 동해시 부곡복개로 19
14462,25735,강원특별자치도 동해시 부곡3길 19
14463,25736,강원특별자치도 동해시 부곡5길 34
14464,25737,강원특별자치도 동해시 평원1길 135
14465,25738,강원특별자치도 동해시 발한로 28
14466,25739,강원특별자치도 동해시 평원로 115
14467,25740,강원특별자치도 동해시 동해대로 5705
14468,25741,강원특별자치도 동해시 승지로 243
14469,25742,강원특별자치도 동해시 비천길 295
14470,25743,강원특별자치도 동해시 달방길 283
14471,25744,강원특별자치도 동해시 이기로 97
14472,25745,강원특별자치도 동해시 삼화로 85
14473,25746,강원특별자치도 동해시 삼화로 375
14474,25747,강원특별자치도 동해시 평릉1길 37
14475,25748,강원특별자치도 동해시 평릉1길 37
14476,25749,강원특별자치도 동해시 평릉길 14
14477,25750,강원특별자치도 동해시 평릉길 21
14478,25751,강원특별자치도 동해시 하평로 44
14479,25752,강원특별자치도 동해시 평원1길 5
14480,25753,강원특별자치도 동해시 한섬해안길 104
14481,25754,강원특별자치도 동해시 천곡로 117
14482,25755,강원특별자치도 동해시 천곡로 77
14483,25756,강원특별자치도 동해시 천곡1길 90
14484,25757,강원특별자치도 동해시 천곡로 15
14485,25758,강원특별자치도 동해시 천곡로 35
14486,25759,강원특별자치도 동해시 천곡2길 3
14487,25760,강원특별자치도 동해시 대학로 31
14488,25761,강원특별자치도 동해시 천곡로 44
14489,25763,강원특별자치도 동해시 천곡로 24
14490,25764,강원특별자치도 동해시 항골길 28
14491,25765,강원특별자치도 동해시 샘실1길 3
14492,25766,강원특별자치도 동해시 한섬로 23
14493,25767,강원특별자치도 동해시 한섬로 73
14494,25768,강원특별자치도 동해시 중앙로 229
14495,25769,강원특별자치도 동해시 한섬로 107
14496,25770,강원특별자치도 동해시 동굴로 123
14497,25771,강원특별자치도 동해시 동굴로 77
14498,25772,강원특별자치도 동해시 한섬로 28
14499,25773,강원특별자치도 동해시 한섬로 22
14500,25774,강원특별자치도 동해시 동굴로 15
14501,25775,강원특별자치도 동해시 충혼길 23
14502,25776,강원특별자치도 동해시 용정로 67
14503,25777,강원특별자치도 동해시 감추1길 10
14504,25778,강원특별자치도 동해시 감추2길 27
14505,25779,강원특별자치도 동해시 대동로 210
14506,25780,강원특별자치도 동해시 봉오동길 46
14507,25781,강원특별자치도 동해시 감추로 8
14508,25782,강원특별자치도 동해시 중앙로 143
14509,25783,강원특별자치도 동해시 해안로 65
14510,25784,강원특별자치도 동해시 숫골길 17
14511,25785,강원특별자치도 동해시 대동로 261
14512,25786,강원특별자치도 동해시 송정중앙로 67
14513,25787,강원특별자치도 동해시 동해역길 126
14514,25788,강원특별자치도 동해시 솔밭2길 11
14515,25789,강원특별자치도 동해시 송정로 27
14516,25790,강원특별자치도 동해시 갯목길 144
14517,25791,강원특별자치도 동해시 구미1길 33
14518,25792,강원특별자치도 동해시 공단10로 15
14519,25793,강원특별자치도 동해시 대동로 74
14520,25794,강원특별자치도 동해시 공단12로 20
14521,25795,강원특별자치도 동해시 공단12로 77
14522,25796,강원특별자치도 동해시 공단9로 113
14523,25797,강원특별자치도 동해시 공단9로 156
14524,25798,강원특별자치도 동해시 공단1로 177
14525,25799,강원특별자치도 동해시 공단3로 68
14526,25800,강원특별자치도 동해시 지양길 200
14527,25801,강원특별자치도 동해시 분토길 165
14528,25802,강원특별자치도 동해시 효자로 691
14529,25803,강원특별자치도 동해시 동회길 88
14530,25804,강원특별자치도 동해시 언당길 5
14531,25805,강원특별자치도 동해시 청운로 113
14532,25806,강원특별자치도 동해시 효자남길 64
14533,25807,강원특별자치도 동해시 효자남길 29
14534,25808,강원특별자치도 동해시 청운1길 55
14535,25809,강원특별자치도 동해시 청운2길 17
14536,25810,강원특별자치도 동해시 나안1길 9
14537,25811,강원특별자치도 동해시 나안2길 32
14538,25812,강원특별자치도 동해시 동해대로 4898
14539,25813,강원특별자치도 동해시 오일장2길 10
14540,25814,강원특별자치도 동해시 구미택지1길 59
14541,25815,강원특별자치도 동해시 전천로 217
14542,25816,강원특별자치도 동해시 동해대로 4746
14543,25817,강원특별자치도 동해시 대동로 41
14544,25818,강원특별자치도 동해시 귀운길 100
14545,25819,강원특별자치도 동해시 이원길 168
14546,25820,강원특별자치도 동해시 강원남부로 4609
14547,25821,강원특별자치도 동해시 봉정2길 5
14548,25822,강원특별자치도 동해시 내동길 137
14549,25900,강원특별자치도 삼척시 백두대간로 3454
14550,25901,강원특별자치도 삼척시 하장길 110
14551,25902,강원특별자치도 삼척시 오두재로 48
14552,25903,강원특별자치도 삼척시 고천1길 6
14553,25904,강원특별자치도 삼척시 무사길 299
14554,25905,강원특별자치도 삼척시 동산길 511
14555,25906,강원특별자치도 삼척시 도경북길 100
14556,25907,강원특별자치도 삼척시 오십천로 80
14557,25908,강원특별자치도 삼척시 동해대로 4303
14558,25909,강원특별자치도 삼척시 새천년도로 589
14559,25910,강원특별자치도 삼척시 광진2길 59
14560,25911,강원특별자치도 삼척시 동해대로 4183
14561,25912,강원특별자치도 삼척시 언장2길 38
14562,25913,강원특별자치도 삼척시 중앙로 346
14563,25914,강원특별자치도 삼척시 중앙로 296
14564,25915,강원특별자치도 삼척시 봉황로 147
14565,25916,강원특별자치도 삼척시 중앙로 279
14566,25917,강원특별자치도 삼척시 대학로 19
14567,25918,강원특별자치도 삼척시 원당로1길 13
14568,25919,강원특별자치도 삼척시 근산길 227
14569,25920,강원특별자치도 삼척시 중앙시장길 68
14570,25921,강원특별자치도 삼척시 척주로 31
14571,25922,강원특별자치도 삼척시 사대길 41
14572,25923,강원특별자치도 삼척시 청석로2길 3
14573,25924,강원특별자치도 삼척시 청석로3길 16
14574,25925,강원특별자치도 삼척시 동해대로 4122
14575,25926,강원특별자치도 삼척시 정상로4길 32
14576,25927,강원특별자치도 삼척시 정상로 17
14577,25928,강원특별자치도 삼척시 척주로 96
14578,25929,강원특별자치도 삼척시 남양안길 21
14579,25930,강원특별자치도 삼척시 중앙로4길 16
14580,25931,강원특별자치도 삼척시 동해대로 3785
14581,25932,강원특별자치도 삼척시 금계1길 19
14582,25933,강원특별자치도 삼척시 교가2길 10
14583,25934,강원특별자치도 삼척시 교가오리길 24
14584,25935,강원특별자치도 삼척시 부남길 24
14585,25936,강원특별자치도 삼척시 광태길 109
14586,25937,강원특별자치도 삼척시 궁촌길 404
14587,25938,강원특별자치도 삼척시 용화해변1길 12
14588,25939,강원특별자치도 삼척시 시목길 390
14589,25940,강원특별자치도 삼척시 개산길 430
14590,25941,강원특별자치도 삼척시 문의재로 2112
14591,25942,강원특별자치도 삼척시 준경길 333
14592,25943,강원특별자치도 삼척시 대평길 342
14593,25944,강원특별자치도 삼척시 발이1길 10
14594,25945,강원특별자치도 삼척시 소달길 8
14595,25946,강원특별자치도 삼척시 늑구2길 81
14596,25947,강원특별자치도 삼척시 강원남부로 1545
14597,25948,강원특별자치도 삼척시 도계우회로 78
14598,25949,강원특별자치도 삼척시 황조길 255
14599,25950,강원특별자치도 삼척시 흥전길 128
14600,25951,강원특별자치도 삼척시 강원남부로 1042
14601,25952,강원특별자치도 삼척시 구사1길 56
14602,25953,강원특별자치도 삼척시 동활길 138
14603,25954,강원특별자치도 삼척시 오목길 495
14604,25955,강원특별자치도 삼척시 청옥로 4090
14605,25956,강원특별자치도 삼척시 갈남길 32
14606,25957,강원특별자치도 삼척시 비화진길 117
14607,25958,강원특별자치도 삼척시 이천4길 395
14608,25959,강원특별자치도 삼척시 기곡4길 276
14609,25960,강원특별자치도 삼척시 가곡천로 2987
14610,25961,강원특별자치도 삼척시 삼척로 732
14611,26000,강원특별자치도 태백시 백두대간로 1450
14612,26001,강원특별자치도 태백시 백두대간로 1298
14613,26002,강원특별자치도 태백시 적각길 261
14614,26003,강원특별자치도 태백시 태백로 283
14615,26004,강원특별자치도 태백시 한성3주택길 2
14616,26005,강원특별자치도 태백시 태백로 758
14617,26006,강원특별자치도 태백시 황지로 245
14618,26007,강원특별자치도 태백시 먹거리길 36
14619,26008,강원특별자치도 태백시 연지로 6
14620,26009,강원특별자치도 태백시 고원로 203
14621,26010,강원특별자치도 태백시 고원로 332
14622,26011,강원특별자치도 태백시 황지북3길 23
14623,26012,강원특별자치도 태백시 시장남2길 17
14624,26013,강원특별자치도 태백시 태백로 986
14625,26014,강원특별자치도 태백시 문화로2길 32
14626,26015,강원특별자치도 태백시 번영로 342
14627,26016,강원특별자치도 태백시 문예길 9
14628,26017,강원특별자치도 태백시 고원로 145
14629,26018,강원특별자치도 태백시 문화로 6
14630,26019,강원특별자치도 태백시 태붐로 8
14631,26020,강원특별자치도 태백시 연립길 23
14632,26021,강원특별자치도 태백시 황지로 72
14633,26022,강원특별자치도 태백시 황지로 45
14634,26023,강원특별자치도 태백시 태붐로 9
14635,26024,강원특별자치도 태백시 백두대간로 439
14636,26025,강원특별자치도 태백시 장수4길 16
14637,26026,강원특별자치도 태백시 황지로 220
14638,26027,강원특별자치도 태백시 풀미당골길 35
14639,26028,강원특별자치도 태백시 연화산길 155
14640,26029,강원특별자치도 태백시 강원남부로 470
14641,26030,강원특별자치도 태백시 동태백로 876
14642,26031,강원특별자치도 태백시 번영로 277
14643,26032,강원특별자치도 태백시 해지개길 13
14644,26033,강원특별자치도 태백시 청솔길 13
14645,26034,강원특별자치도 태백시 대학길 97
14646,26035,강원특별자치도 태백시 서학1길 53
14647,26036,강원특별자치도 태백시 지지리골길 17
14648,26037,강원특별자치도 태백시 상장남길 27
14649,26038,강원특별자치도 태백시 고원로 19
14650,26039,강원특별자치도 태백시 상장로 105
14651,26040,강원특별자치도 태백시 태백로 1053
14652,26041,강원특별자치도 태백시 태백산로 5110
14653,26042,강원특별자치도 태백시 백단사길 13
14654,26043,강원특별자치도 태백시 소도길 40
14655,26044,강원특별자치도 태백시 일광마을길 16
14656,26045,강원특별자치도 태백시 동태백로 340
14657,26046,강원특별자치도 태백시 동태백로 558
14658,26047,강원특별자치도 태백시 장성로 234
14659,26048,강원특별자치도 태백시 방터골2길 14
14660,26049,강원특별자치도 태백시 태백로 2306
14661,26050,강원특별자치도 태백시 계산11길 54
14662,26051,강원특별자치도 태백시 협심길 21
14663,26052,강원특별자치도 태백시 장성로 34
14664,26053,강원특별자치도 태백시 금천1길 7
14665,26100,강원특별자치도 정선군 야미동길 2
14666,26101,강원특별자치도 정선군 북평1길 35
14667,26102,강원특별자치도 정선군 서동로 2393
14668,26103,강원특별자치도 정선군 문화마을길 33
14669,26104,강원특별자치도 정선군 자개길 556
14670,26105,강원특별자치도 정선군 되골길 30
14671,26106,강원특별자치도 정선군 고양로 11
14672,26107,강원특별자치도 정선군 봉정안길 194
14673,26108,강원특별자치도 정선군 효행길 81
14674,26109,강원특별자치도 정선군 서동로 3867
14675,26110,강원특별자치도 정선군 서동로 4584
14676,26111,강원특별자치도 정선군 새벼리길 137
14677,26112,강원특별자치도 정선군 부수배리길 129
14678,26113,강원특별자치도 정선군 미락동안길 139
14679,26114,강원특별자치도 정선군 무낼길 131
14680,26115,강원특별자치도 정선군 함바위길 219
14681,26116,강원특별자치도 정선군 소금강로 530
14682,26117,강원특별자치도 정선군 소일길 123
14683,26118,강원특별자치도 정선군 대지산길 22
14684,26119,강원특별자치도 정선군 안마을길 18
14685,26120,강원특별자치도 정선군 동곡길 62
14686,26121,강원특별자치도 정선군 송오다래길 412
14687,26122,강원특별자치도 정선군 녹송5길 42
14688,26123,강원특별자치도 정선군 덕산기길 663
14689,26124,강원특별자치도 정선군 대촌길 34
14690,26125,강원특별자치도 정선군 애산로 53
14691,26126,강원특별자치도 정선군 녹송로 74
14692,26127,강원특별자치도 정선군 녹송로 23
14693,26128,강원특별자치도 정선군 녹송6길 30
14694,26129,강원특별자치도 정선군 봉양6길 47
14695,26130,강원특별자치도 정선군 5일장길 37
14696,26131,강원특별자치도 정선군 비봉로 6
14697,26132,강원특별자치도 정선군 북실안길 16
14698,26133,강원특별자치도 정선군 소탄길 67
14699,26134,강원특별자치도 정선군 가탄아랫말길 6
14700,26135,강원특별자치도 정선군 북실안길 114
14701,26136,강원특별자치도 정선군 동강로 780
14702,26137,강원특별자치도 정선군 번들길 53
14703,26138,강원특별자치도 정선군 웃가사길 2
14704,26139,강원특별자치도 정선군 매화동길 160
14705,26140,강원특별자치도 정선군 두위봉길 50
14706,26141,강원특별자치도 정선군 새골3길 11
14707,26142,강원특별자치도 정선군 의림로 240
14708,26143,강원특별자치도 정선군 채운길 153
14709,26144,강원특별자치도 정선군 칠현로 170
14710,26145,강원특별자치도 정선군 강원남로 4510
14711,26146,강원특별자치도 정선군 무릉1로 85
14712,26147,강원특별자치도 정선군 지장천로 76
14713,26148,강원특별자치도 정선군 강원남로 5242
14714,26149,강원특별자치도 정선군 직전로 763
14715,26150,강원특별자치도 정선군 사북중앙로 68
14716,26151,강원특별자치도 정선군 사북6길 25
14717,26152,강원특별자치도 정선군 사북1길 55
14718,26153,강원특별자치도 정선군 도사곡길 21
14719,26154,강원특별자치도 정선군 고한7길 399
14720,26155,강원특별자치도 정선군 고토일길 268
14721,26156,강원특별자치도 정선군 소두문동길 147
14722,26157,강원특별자치도 정선군 함백산로 1454
14723,26200,강원특별자치도 영월군 두산길 557
14724,26201,강원특별자치도 영월군 가메골길 35
14725,26202,강원특별자치도 영월군 평창강로 236
14726,26203,강원특별자치도 영월군 도천길 176
14727,26204,강원특별자치도 영월군 느지내길 219
14728,26205,강원특별자치도 영월군 신흥동길 221
14729,26206,강원특별자치도 영월군 모내실길 95
14730,26207,강원특별자치도 영월군 금용길 203
14731,26208,강원특별자치도 영월군 배나무길 47
14732,26209,강원특별자치도 영월군 밤재로 221
14733,26210,강원특별자치도 영월군 시루산길 9
14734,26211,강원특별자치도 영월군 광탄로 367
14735,26212,강원특별자치도 영월군 서강로 769
14736,26213,강원특별자치도 영월군 한반도로 418
14737,26214,강원특별자치도 영월군 삼방산길 25
14738,26215,강원특별자치도 영월군 들골길 57
14739,26216,강원특별자치도 영월군 영월로 641
14740,26217,강원특별자치도 영월군 광천길 113
14741,26218,강원특별자치도 영월군 별방창원로 1423
14742,26219,강원특별자치도 영월군 토교로 125
14743,26220,강원특별자치도 영월군 연당조전로 273
14744,26221,강원특별자치도 영월군 동강로 1323
14745,26222,강원특별자치도 영월군 동강로 1025
14746,26223,강원특별자치도 영월군 동강로 604
14747,26224,강원특별자치도 영월군 봉래산로 360
14748,26225,강원특별자치도 영월군 영월로 1776
14749,26226,강원특별자치도 영월군 선돌길 85
14750,26227,강원특별자치도 영월군 영모전길 112
14751,26228,강원특별자치도 영월군 내성길50번길 25
14752,26229,강원특별자치도 영월군 중리2길 124
14753,26230,강원특별자치도 영월군 영월로 2936
14754,26231,강원특별자치도 영월군 덕포우회길 249
14755,26232,강원특별자치도 영월군 중앙로 61
14756,26233,강원특별자치도 영월군 단종로33번길 20
14757,26234,강원특별자치도 영월군 단종로15번길 48
14758,26235,강원특별자치도 영월군 중앙로 10
14759,26236,강원특별자치도 영월군 요리골목길 23
14760,26237,강원특별자치도 영월군 제방안길 45
14761,26238,강원특별자치도 영월군 하송로 103
14762,26239,강원특별자치도 영월군 청령포로 43
14763,26240,강원특별자치도 영월군 영월동로 924
14764,26241,강원특별자치도 영월군 점골길 30
14765,26242,강원특별자치도 영월군 영월로 3850
14766,26243,강원특별자치도 영월군 태백산로 1802
14767,26244,강원특별자치도 영월군 직동로 216
14768,26245,강원특별자치도 영월군 강변로 1264
14769,26246,강원특별자치도 영월군 망경대산길 193
14770,26247,강원특별자치도 영월군 내리계곡로 1107
14771,26248,강원특별자치도 영월군 구래로 49
14772,26300,강원특별자치도 원주시 새매기길 12
14773,26301,강원특별자치도 원주시 신평석화로 123
14774,26302,강원특별자치도 원주시 호저로 1305
14775,26303,강원특별자치도 원주시 호저로 437
14776,26304,강원특별자치도 원주시 치악로 3244
14777,26305,강원특별자치도 원주시 신양선녀길 306
14778,26306,강원특별자치도 원주시 장막1길 72
14779,26307,강원특별자치도 원주시 섬배로 151
14780,26308,강원특별자치도 원주시 바우실길 61
14781,26309,강원특별자치도 원주시 갓바우길 117
14782,26310,강원특별자치도 원주시 노루고개길 81
14783,26311,강원특별자치도 원주시 태장공단길 42
14784,26312,강원특별자치도 원주시 적동1길 6
14785,26313,강원특별자치도 원주시 북원로 2744
14786,26314,강원특별자치도 원주시 가치래미길 14
14787,26315,강원특별자치도 원주시 가현로 43
14788,26316,강원특별자치도 원주시 북원로2738번길 35
14789,26317,강원특별자치도 원주시 태장둔치길 143
14790,26318,강원특별자치도 원주시 흥양로102번길 12
14791,26319,강원특별자치도 원주시 북원로2685번길 25
14792,26320,강원특별자치도 원주시 북원로 2636
14793,26321,강원특별자치도 원주시 포란재로 36
14794,26322,강원특별자치도 원주시 현충로 234
14795,26323,강원특별자치도 원주시 육판길 59
14796,26324,강원특별자치도 원주시 현충로58번길 71
14797,26325,강원특별자치도 원주시 치악로 2039
14798,26326,강원특별자치도 원주시 현충로 53
14799,26327,강원특별자치도 원주시 치악로 1920
14800,26328,강원특별자치도 원주시 봉산1길 18
14801,26329,강원특별자치도 원주시 치악로 1868
14802,26330,강원특별자치도 원주시 치악로 1868
14803,26331,강원특별자치도 원주시 행구로 84
14804,26332,강원특별자치도 원주시 정지길 222
14805,26333,강원특별자치도 원주시 호저로 227
14806,26334,강원특별자치도 원주시 자은향길 92
14807,26335,강원특별자치도 원주시 우산로 288
14808,26336,강원특별자치도 원주시 우산공단길 26
14809,26337,강원특별자치도 원주시 북원로 2561
14810,26338,강원특별자치도 원주시 유원길 17
14811,26339,강원특별자치도 원주시 상지대길 83
14812,26340,강원특별자치도 원주시 우산초교길 68
14813,26341,강원특별자치도 원주시 진광길 37
14814,26342,강원특별자치도 원주시 상지대길 33
14815,26343,강원특별자치도 원주시 북원로2485번길 14
14816,26344,강원특별자치도 원주시 우무개로 131
14817,26345,강원특별자치도 원주시 우무개로 83
14818,26346,강원특별자치도 원주시 능마루길 4
14819,26347,강원특별자치도 원주시 신지정로 408
14820,26348,강원특별자치도 원주시 신무로 336
14821,26349,강원특별자치도 원주시 원문로 336
14822,26350,강원특별자치도 원주시 청정로 46
14823,26351,강원특별자치도 원주시 도원로 134
14824,26352,강원특별자치도 원주시 신평로 183
14825,26353,강원특별자치도 원주시 가곡로 59
14826,26354,강원특별자치도 원주시 신지정로 153
14827,26355,강원특별자치도 원주시 자작길 8
14828,26356,강원특별자치도 원주시 보통로 567
14829,26357,강원특별자치도 원주시 월송석화로 428
14830,26358,강원특별자치도 원주시 가마골길 21
14831,26359,강원특별자치도 원주시 지정로 156
14832,26360,강원특별자치도 원주시 작달막길 249
14833,26361,강원특별자치도 원주시 사자골길 53
14834,26362,강원특별자치도 원주시 문막공단길 99
14835,26363,강원특별자치도 원주시 세오름길 8
14836,26364,강원특별자치도 원주시 원문로 1208
14837,26365,강원특별자치도 원주시 동화공단로 101
14838,26366,강원특별자치도 원주시 원문로 1508
14839,26367,강원특별자치도 원주시 동화초교길 34
14840,26368,강원특별자치도 원주시 왕건로 5
14841,26369,강원특별자치도 원주시 석지2길 36
14842,26370,강원특별자치도 원주시 건등로 7
14843,26371,강원특별자치도 원주시 원문로 1660
14844,26372,강원특별자치도 원주시 동건길 123
14845,26373,강원특별자치도 원주시 문막골말길 3
14846,26374,강원특별자치도 원주시 개나루길 6
14847,26375,강원특별자치도 원주시 전망길 29
14848,26376,강원특별자치도 원주시 하만종2길 55
14849,26377,강원특별자치도 원주시 중부동3길 48
14850,26378,강원특별자치도 원주시 봉화서부로 26
14851,26379,강원특별자치도 원주시 봉화서부로 15
14852,26380,강원특별자치도 원주시 봉화서부로 11
14853,26381,강원특별자치도 원주시 서원대로86번길 32
14854,26382,강원특별자치도 원주시 이화6길 7
14855,26383,강원특별자치도 원주시 로아노크로 28
14856,26384,강원특별자치도 원주시 시청로 1
14857,26385,강원특별자치도 원주시 만대로 155
14858,26386,강원특별자치도 원주시 만대로 89
14859,26387,강원특별자치도 원주시 시청로 30
14860,26388,강원특별자치도 원주시 시청로 72
14861,26389,강원특별자치도 원주시 시청로 90
14862,26390,강원특별자치도 원주시 시청로 92
14863,26391,강원특별자치도 원주시 북원로 2115
14864,26392,강원특별자치도 원주시 능라동길 73
14865,26393,강원특별자치도 원주시 무실로 455
14866,26394,강원특별자치도 원주시 무실로 382
14867,26395,강원특별자치도 원주시 지니기길 11
14868,26396,강원특별자치도 원주시 행가리1길 2
14869,26397,강원특별자치도 원주시 마재2로 34
14870,26398,강원특별자치도 원주시 무실복거리길 32
14871,26399,강원특별자치도 원주시 시청로 278
14872,26400,강원특별자치도 원주시 단관공원길 110
14873,26401,강원특별자치도 원주시 서곡길 188
14874,26402,강원특별자치도 원주시 백운정길 87
14875,26403,강원특별자치도 원주시 울업1길 33
14876,26404,강원특별자치도 원주시 사제로 101
14877,26405,강원특별자치도 원주시 우무개로 131
14878,26406,강원특별자치도 원주시 모란1길 51
14879,26407,강원특별자치도 원주시 북원로 2387
14880,26408,강원특별자치도 원주시 원문로 156
14881,26409,강원특별자치도 원주시 서원대로 33
14882,26410,강원특별자치도 원주시 원문로 175
14883,26411,강원특별자치도 원주시 북원로 2321
14884,26412,강원특별자치도 원주시 학성길 67
14885,26413,강원특별자치도 원주시 북원로 2398
14886,26414,강원특별자치도 원주시 평원로 84
14887,26415,강원특별자치도 원주시 천사로 223
14888,26416,강원특별자치도 원주시 유문1길 20
14889,26417,강원특별자치도 원주시 남산로 142
14890,26418,강원특별자치도 원주시 천사로 111
14891,26419,강원특별자치도 원주시 북원로 2312
14892,26420,강원특별자치도 원주시 백간길 74
14893,26421,강원특별자치도 원주시 봉화로 67
14894,26422,강원특별자치도 원주시 백간공원길 14
14895,26423,강원특별자치도 원주시 봉화로 46
14896,26424,강원특별자치도 원주시 천사로 112
14897,26425,강원특별자치도 원주시 남산로 118
14898,26426,강원특별자치도 원주시 일산로 20
14899,26427,강원특별자치도 원주시 일산로 33
14900,26428,강원특별자치도 원주시 원일로 137
14901,26429,강원특별자치도 원주시 중앙로 31
14902,26430,강원특별자치도 원주시 자유시장길 43
14903,26431,강원특별자치도 원주시 일산로 71
14904,26432,강원특별자치도 원주시 무실로47번길 7
14905,26433,강원특별자치도 원주시 무실로47번길 23
14906,26434,강원특별자치도 원주시 단구로75번길 3
14907,26435,강원특별자치도 원주시 북원로2246번길 42
14908,26436,강원특별자치도 원주시 북원로 2235
14909,26437,강원특별자치도 원주시 봉화로 1
14910,26438,강원특별자치도 원주시 남산로 5
14911,26439,강원특별자치도 원주시 단구로 147
14912,26440,강원특별자치도 원주시 단구로 159
14913,26441,강원특별자치도 원주시 향교길 54
14914,26442,강원특별자치도 원주시 치악로 1793
14915,26443,강원특별자치도 원주시 치악로 1812
14916,26444,강원특별자치도 원주시 개운3길 45
14917,26445,강원특별자치도 원주시 치악로 1732
14918,26446,강원특별자치도 원주시 개운로 30
14919,26447,강원특별자치도 원주시 서원대로 311
14920,26448,강원특별자치도 원주시 서원대로 383
14921,26449,강원특별자치도 원주시 송림길 52
14922,26450,강원특별자치도 원주시 서원대로 485
14923,26451,강원특별자치도 원주시 단사정길 60
14924,26452,강원특별자치도 원주시 치악로 1522
14925,26453,강원특별자치도 원주시 동부순환로 2
14926,26454,강원특별자치도 원주시 개륜1길 52
14927,26455,강원특별자치도 원주시 한가터길 67
14928,26456,강원특별자치도 원주시 한가터길 55
14929,26457,강원특별자치도 원주시 늘품로 187
14930,26458,강원특별자치도 원주시 늘품로 199
14931,26459,강원특별자치도 원주시 월운정안길 10
14932,26460,강원특별자치도 원주시 입춘로 7
14933,26461,강원특별자치도 원주시 입춘로 65
14934,26462,강원특별자치도 원주시 세계로 90
14935,26463,강원특별자치도 원주시 봉황4길 20
14936,26464,강원특별자치도 원주시 혁신로 91
14937,26465,강원특별자치도 원주시 혁신로 50
14938,26466,강원특별자치도 원주시 배울로 49
14939,26467,강원특별자치도 원주시 건강로 80
14940,26468,강원특별자치도 원주시 섭재삼보길 155
14941,26469,강원특별자치도 원주시 치악고교길 13
14942,26470,강원특별자치도 원주시 갈촌길 97
14943,26471,강원특별자치도 원주시 라옹정길 51
14944,26472,강원특별자치도 원주시 시청로 471
14945,26473,강원특별자치도 원주시 단관초교길 9
14946,26474,강원특별자치도 원주시 이화3길 35
14947,26475,강원특별자치도 원주시 무실로 222
14948,26476,강원특별자치도 원주시 이화3길 22
14949,26477,강원특별자치도 원주시 무실로 300
14950,26478,강원특별자치도 원주시 무실새골길 66
14951,26479,강원특별자치도 원주시 서원대로 264
14952,26480,강원특별자치도 원주시 예술관길 10
14953,26481,강원특별자치도 원주시 황소마을길 29
14954,26482,강원특별자치도 원주시 남원로469번길 80
14955,26483,강원특별자치도 원주시 천매봉길 85
14956,26484,강원특별자치도 원주시 남원로534번길 10
14957,26485,강원특별자치도 원주시 서원대로 446
14958,26486,강원특별자치도 원주시 구곡길 57
14959,26487,강원특별자치도 원주시 서원대로 472
14960,26488,강원특별자치도 원주시 늘품로 38
14961,26489,강원특별자치도 원주시 단구로 420
14962,26490,강원특별자치도 원주시 토지길 9
14963,26491,강원특별자치도 원주시 단구로 423
14964,26492,강원특별자치도 원주시 대안로 836
14965,26493,강원특별자치도 원주시 연세대길 1
14966,26494,강원특별자치도 원주시 무수막1길 5
14967,26495,강원특별자치도 원주시 견훤로 941
14968,26496,강원특별자치도 원주시 귀문로 582
14969,26497,강원특별자치도 원주시 노숲길 56
14970,26498,강원특별자치도 원주시 법천시장길 59
14971,26499,강원특별자치도 원주시 부귀로 733
14972,26500,강원특별자치도 원주시 북원로 963
14973,26501,강원특별자치도 원주시 분토골길 9
14974,26502,강원특별자치도 원주시 지차골길 89
14975,26503,강원특별자치도 원주시 북원로 236
14976,26504,강원특별자치도 원주시 금대길 185
14977,26505,강원특별자치도 원주시 치악로 1314
14978,26506,강원특별자치도 원주시 석동구미길 41
14979,26507,강원특별자치도 원주시 도원운학로 975
